Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1bJAynHEPbXhmaezqhnPTu,Tumhe Dil Lagi Bhool Jani Padegi,DilLagi,Nusrat Fateh Ali Khan,1992,983431,0,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:50:46Z,"qawwali,ghazal,sufi",RGH,0.514,0.642,4.0,-11.835,1.0,0.246,0.17,0.0,0.262,0.81,78.657,4.0
spotify:track:2mVqfKbKGmxVXlVswhlI5T,Chaap Tilak,Coke Studio Season 7,Abida Parveen;Rahat Fateh Ali Khan,2014-11-23,532300,48,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:50:23Z,"sufi,qawwali,ghazal,bollywood,hindi pop,desi",Mainstage Productions,0.544,0.679,1.0,-5.105,0.0,0.0456,0.494,0.0,0.12,0.388,123.955,4.0
spotify:track:62kgwMyl2b6A9rJq38PbJ3,Mora Piya,Raajneeti (Original Motion Picture Soundtrack),Aadesh Shrivastava;Shashi;Rosalie Nicholson,2010-05-12,344773,51,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:48:58Z,"bollywood,sufi",Sony Music Entertainment India Pvt. Ltd.,0.558,0.572,3.0,-7.723,0.0,0.0429,0.257,0.000564,0.0689,0.337,94.105,4.0
spotify:track:5NbR7c5zrOZN3Dje3JVJEN,Hoshwalon Ko Khabar Kya,Sarfarosh (Original Motion Picture Soundtrack),Jagjit Singh,1999-04-30,307000,66,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:47:16Z,"ghazal,bhajan,qawwali,sufi,devotional",Tips Music Limited,0.527,0.447,6.0,-12.014,1.0,0.0311,0.243,0.0,0.255,0.536,94.051,4.0
spotify:track:4mBmsPcPa1Eu4LDTHq55Ab,"Hothon Se Chhu Lo Tum - From ""Prem Geet""",Dard-E-Jigar,Jagjit Singh,2003-01-01,297706,68,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:47:02Z,"ghazal,bhajan,qawwali,sufi,devotional",Universal Music India Pvt Ltd.,0.557,0.327,4.0,-13.651,1.0,0.0273,0.844,0.000732,0.118,0.61,98.225,4.0
spotify:track:5SLLpvJmoEjcQdHElyx6LE,Aap Jinke Kareeb Hote Hain,A Life Story Vol. 1,Pankaj Udhas,2001-01-01,270333,32,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:46:26Z,"ghazal,qawwali,desi pop,sufi",Universal Music India Pvt Ltd.,0.689,0.452,7.0,-9.623,1.0,0.0272,0.766,7.16e-05,0.0582,0.683,97.544,4.0
spotify:track:72lVn67bCaZLJmw5XsPOBn,Kal Chaudhvin Ki Raat Thi,Duniya Jise Kahte Hain,Jagjit Singh,2012-02-26,371893,64,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:46:10Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.568,0.331,6.0,-20.095,1.0,0.0351,0.595,0.0,0.489,0.787,104.345,4.0
spotify:track:3bO7PoVn2Med6obuToYBLG,Kabhi To Nazar Milao,Kabhi To Nazar Milao/Bheegi Bheegi raton Mein,Adnan Sami;Asha Bhosle,1997,465226,0,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:45:52Z,"sufi,qawwali,desi pop,ghazal,bollywood,telugu pop,tollywood,marathi pop,bangla pop,hindi pop",OSA,0.588,0.493,0.0,-9.696,1.0,0.0241,0.571,0.0,0.111,0.615,98.01,4.0
spotify:track:66KBRmenGEJkTKtbTWl7tS,Tum Ko Dekha To Yeh Khayal Aaya,Saath Saath,Jagjit Singh;Chitra Singh,1982-04-03,291066,61,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:45:32Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.354,0.272,2.0,-13.642,1.0,0.0293,0.907,0.615,0.0848,0.262,90.566,4.0
spotify:track:307KvFGNGvyd53BDVPhKHv,Tum Itna Jo Muskura Rahe Ho Arth - Live,Jagjit Singh Live In Sydney,Jagjit Singh,2006-03-01,315173,41,False,31be23bt55xkllhovnnafquh3ruu,2024-12-08T11:45:07Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.294,0.252,4.0,-17.917,1.0,0.0338,0.716,6.83e-06,0.119,0.69,174.422,4.0
spotify:track:5Ln7leCbUeCP36IVxmqKfY,Aur Is Dil Mein - Duet,Imaandaar,Suresh Wadkar;Asha Bhosle;Kalyanji-Anandji,1987-04-03,358156,58,False,31be23bt55xkllhovnnafquh3ruu,2024-10-08T06:35:35Z,"bhajan,marathi pop,devotional,ghazal,bangla pop,bollywood,hindi pop",Saregama,0.498,0.668,11.0,-7.357,1.0,0.0353,0.655,0.0,0.124,0.642,87.518,4.0
spotify:track:0y3b4ssMVGVAYnVd231Tff,Zindagi Jab Bhi,Umrao Jaan (Original Motion Picture Soundtrack),Talat Aziz,1981-12-01,296760,35,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:08:38Z,"ghazal,qawwali,sufi",Saregama,0.604,0.497,2.0,-6.933,1.0,0.0267,0.748,0.0,0.358,0.549,95.008,4.0
spotify:track:5nqDS264yIVi2vj38aNkAU,Tujhse Naraz Nahin Zindagi - Female Vocals,Masoom (Original Motion Picture Soundtrack),Lata Mangeshkar,1960-12-01,220106,35,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:08:48Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.611,0.293,9.0,-12.809,1.0,0.0283,0.308,0.00256,0.185,0.65,96.94,4.0
spotify:track:0bdlGyCdA6DDg5wd5QfvQx,Phir Chiddi Raat,Bazaar (Original Motion Picture Soundtrack),Lata Mangeshkar;Talat Aziz,1981-03-28,308733,30,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:09:02Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,qawwali,sufi",Saregama,0.449,0.626,7.0,-5.715,1.0,0.0322,0.82,0.0,0.616,0.467,100.004,4.0
spotify:track:59e20CWD4NZ4PZvD3MwhAj,Tu Is Tarah Se - Male Vocals,Aap To Aise Na The (Original Motion Picture Soundtrack),Manhar Udhas,1980-12-30,453933,31,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:09:24Z,"ghazal,gujarati pop,bhajan",Saregama,0.44,0.34,7.0,-11.806,1.0,0.028,0.868,0.00243,0.157,0.283,91.929,4.0
spotify:track:24wsmvh89zYvY25eG0Ajck,Yeh Dil Aur Unki Nigahon Ke Saye,Prem Parbat (Original Motion Picture Soundtrack),Lata Mangeshkar,1973-12-01,375760,24,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:09:33Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.503,0.282,8.0,-14.943,0.0,0.0361,0.929,0.000926,0.5,0.775,82.213,4.0
spotify:track:59e20CWD4NZ4PZvD3MwhAj,Tu Is Tarah Se - Male Vocals,Aap To Aise Na The (Original Motion Picture Soundtrack),Manhar Udhas,1980-12-30,453933,31,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:09:43Z,"ghazal,gujarati pop,bhajan",Saregama,0.44,0.34,7.0,-11.806,1.0,0.028,0.868,0.00243,0.157,0.283,91.929,4.0
spotify:track:4uvApMOe1tNyhGdQaYqXGR,"Dikhai Diye Yun - From ""Bazaar""",Dikhai Diye Yun (Remembering Farooq Sheikh),Lata Mangeshkar,2013-11-01,260106,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:09:52Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.489,0.595,5.0,-4.783,0.0,0.0275,0.921,0.000136,0.235,0.49,111.839,4.0
spotify:track:2lMl1oBOr7WbfNrFFdXMYM,"Jhuki Jhuki Si Nazar - From ""Arth""",Fall In Love With Jagjit Singh,Jagjit Singh,2013-11-01,302733,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:00Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.582,0.262,9.0,-14.212,0.0,0.0272,0.828,7.41e-05,0.0812,0.489,95.191,4.0
spotify:track:5dQonoTjaGy7ufhS9EflA9,Karoge Yaad To,Bazaar (Original Motion Picture Soundtrack),Bhupinder Singh,1981-03-28,329600,31,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:06Z,ghazal,Saregama,0.497,0.401,9.0,-9.096,0.0,0.0258,0.925,0.0,0.0724,0.347,92.264,4.0
spotify:track:6iKyFpp2bB4S0OWrtwHmmo,Kabhie Kisi Ko Muqammal Jahan - Ahista Ahista / Soundtrack Version,Ahista Ahista (Original Motion Picture Soundtrack),Asha Bhosle,1981-01-01,320320,18,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:13Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Universal Music India Pvt Ltd.,0.349,0.322,9.0,-9.177,1.0,0.0279,0.84,5.79e-06,0.0897,0.465,96.395,4.0
spotify:track:2mXLrCLdHuhLeA9lcGnQFO,Naam Goom Jayega (with Commentary),Gulzar's Fursat Ke Raat Din,Lata Mangeshkar;Bhupinder Singh;Gulzar,2019-07-17,335306,4,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:19Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,desi",Saregama,0.464,0.283,2.0,-13.555,1.0,0.0329,0.953,0.000561,0.25,0.518,91.103,4.0
spotify:track:0JqKccAmwtt1SFk1e4rL85,Dil Dhundta Hain,Mausam (Original Motion Picture Soundtrack),Bhupinder Singh,1975-12-29,400733,30,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:29Z,ghazal,Saregama,0.357,0.285,2.0,-12.933,1.0,0.028,0.799,0.000282,0.237,0.407,84.75,4.0
spotify:track:2bCwBISaRkGc0CUY5t7X87,Aapki Yaad Aati Rahi Raat Bhar,Gaman (Original Motion Picture Soundtrack),Chhaya Ganguli,1978-12-31,302986,28,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:35Z,"ghazal,qawwali,sufi",Saregama,0.409,0.288,5.0,-11.871,0.0,0.0343,0.978,0.0,0.213,0.329,133.217,4.0
spotify:track:2swSa0NQv8Miu2fXj8pLh0,In Ankhon Ki Masti,Umrao Jaan (Original Motion Picture Soundtrack),Asha Bhosle,1981-12-01,343453,46,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:42Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.516,0.46,5.0,-11.782,1.0,0.0368,0.798,2.68e-05,0.112,0.5,107.643,4.0
spotify:track:3BERM98uzP2orrHk96PPvS,Dil Cheez Kya Hai,Umrao Jaan (Original Motion Picture Soundtrack),Asha Bhosle,1981-12-01,370026,36,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:47Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.459,0.652,11.0,-4.233,1.0,0.0406,0.887,1.48e-05,0.145,0.519,125.104,4.0
spotify:track:5WXZDKp7GJLvJuPrxrFHSg,"Chhoo Lene Do Nazuk Honthon Ko (From ""Kaajal"")",Memoirically - Mohammed Rafi,Mohammed Rafi,2018-04-24,199040,31,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:10:53Z,ghazal,Saregama,0.478,0.411,4.0,-13.253,0.0,0.0911,0.835,0.336,0.205,0.725,141.625,5.0
spotify:track:63pyI1KHVrIYWhgHeQXfDs,Kabhi Khud Pe Kabhi Halat Pe Rona,Hum Dono (Original Motion Picture Soundtrack),Mohammed Rafi,1961-12-30,241226,22,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:11:00Z,ghazal,Saregama,0.347,0.253,2.0,-15.116,1.0,0.0345,0.818,0.759,0.0923,0.436,153.696,3.0
spotify:track:71jqwxIf8WS4XC9DbNp6pn,"Jaane Kya Baat Hai (From ""Sunny"")",MasterWorks - Lata Mangeshkar,R. D. Burman;Lata Mangeshkar,2016-08-05,328757,30,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:11:56Z,"ghazal,hindi pop,bollywood,bhajan,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.436,0.578,11.0,-4.747,0.0,0.0301,0.842,2.03e-05,0.738,0.52,117.669,4.0
spotify:track:4czFVsqxqpe3kff8DdzQb0,"Huzur Is Kadar (From ""Masoom"")",The Enigma R. D. Burman,Bhupinder Singh;Suresh Wadkar,2018-04-25,232120,22,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:02Z,"ghazal,bhajan,marathi pop,devotional",Saregama,0.587,0.552,7.0,-9.122,0.0,0.0407,0.586,1.07e-05,0.537,0.32,120.259,3.0
spotify:track:4mBmsPcPa1Eu4LDTHq55Ab,"Hothon Se Chhu Lo Tum - From ""Prem Geet""",Dard-E-Jigar,Jagjit Singh,2003-01-01,297706,68,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:10Z,"ghazal,bhajan,qawwali,sufi,devotional",Universal Music India Pvt Ltd.,0.557,0.327,4.0,-13.651,1.0,0.0273,0.844,0.000732,0.118,0.61,98.225,4.0
spotify:track:2RLVrkw1ZVLLWI5GoktUi2,Karoge Yaad To,Ghazal From Films 2 - Tum Ko Dekha To,Khayyam;Bhupinder Singh,2002-12-05,329600,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:15Z,ghazal,Saregama,0.497,0.401,9.0,-9.096,0.0,0.0258,0.925,0.0,0.0724,0.347,92.264,4.0
spotify:track:47D7Iyo0pFBNDqN3q96d3Y,Dikhai Diye Yun,Ghazal From Films 1- Jhuki Jhuki Si Nazar,Khayyam;Lata Mangeshkar,2004-04-30,260106,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:21Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.489,0.595,5.0,-4.783,0.0,0.0275,0.921,0.000136,0.235,0.49,111.839,4.0
spotify:track:2logsNrR5gYC6DxHnnBoaB,Khali Hath Sham Aai Hai,Ghazal From Films 2 - Tum Ko Dekha To,R. D. Burman;Asha Bhosle,2002-12-05,300840,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:28Z,"ghazal,hindi pop,marathi pop,bangla pop,bollywood",Saregama,0.304,0.171,5.0,-16.211,0.0,0.0352,0.945,0.000322,0.0873,0.337,175.906,4.0
spotify:track:7pTz5d9QhmESg9zW9wSjUG,Seene Mein Jalan,Ghazal From Films 2 - Tum Ko Dekha To,Jaidev;Suresh Wadkar,2002-12-05,270560,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:34Z,"bhajan,marathi pop,devotional,ghazal",Saregama,0.254,0.454,7.0,-13.969,1.0,0.0376,0.99,0.355,0.105,0.647,174.051,3.0
spotify:track:50qwU5TJtjAYPaN4ZC1iIz,Justuju Jiski Thi,Umrao Jaan (Original Motion Picture Soundtrack),Asha Bhosle,1981-12-01,287040,22,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:40Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.41,0.291,10.0,-15.856,1.0,0.066,0.976,0.187,0.154,0.564,149.016,3.0
spotify:track:0Zz8sDw02cHSQ78mfBYpWh,Yeh Kya Jagah Hai Doston,Umrao Jaan (Original Motion Picture Soundtrack),Asha Bhosle,1981-12-01,377066,22,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:47Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.444,0.374,3.0,-12.676,1.0,0.0297,0.871,5.7e-06,0.231,0.368,101.115,4.0
spotify:track:4GPR2blOOTmvo1cW2rTM7J,"Aye-Dil-E-Nadan, Pt. 1",Razia Sultan (Original Motion Picture Soundtrack),Lata Mangeshkar,1982-12-01,339066,29,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:52Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.604,0.344,6.0,-11.941,1.0,0.0326,0.795,2.82e-06,0.083,0.407,100.987,1.0
spotify:track:6kagFuQmw7UtUkbVHNEuYl,"Zeehale Muskin - From ""Ghulami""",Ghulami (Original Motion Picture Soundtrack),Lata Mangeshkar;Shabbir Kumar,1985-01-01,446280,48,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:12:58Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Universal Music India Pvt Ltd.,0.496,0.58,11.0,-11.055,0.0,0.0468,0.897,0.000469,0.176,0.806,133.11,4.0
spotify:track:6pL5GxJALr2JguxCwJIzdy,Do Deewane Shaher Mein,Gharaonda,Runa Laila;Bhupinder Singh,1977-01-01,263099,42,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:13:05Z,"ghazal,qawwali,sufi,bangla pop",Saregama,0.393,0.69,10.0,-5.316,1.0,0.0382,0.866,4.27e-06,0.147,0.673,83.825,4.0
spotify:track:2zN2Gj1ymGyG5FjZY70P1f,Yeh Kahan Aa Gaye Hum,Silsila,Lata Mangeshkar;Amitabh Bachchan,1981-07-29,474906,53,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:13:13Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,devotional",Saregama India Ltd,0.374,0.296,7.0,-14.291,1.0,0.0348,0.826,8.88e-05,0.197,0.318,100.986,4.0
spotify:track:6VFM6O3eZAQ7yK6khveWAH,Jab Bhi Milti Hai,Umrao Jaan,Asha Bhosle,1981-01-01,92081,26,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:13:20Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.369,0.153,11.0,-11.442,1.0,0.0404,0.992,1.91e-05,0.279,0.342,71.282,5.0
spotify:track:66KBRmenGEJkTKtbTWl7tS,Tum Ko Dekha To Yeh Khayal Aaya,Saath Saath,Jagjit Singh;Chitra Singh,1982-04-03,291066,61,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:13:30Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.354,0.272,2.0,-13.642,1.0,0.0293,0.907,0.615,0.0848,0.262,90.566,4.0
spotify:track:3Bw1pkQRvDeS7Z58A42BDx,Aao Mil Jaye - Prem Geet / Soundtrack Version,Prem Geet (Original Motion Picture Soundtrack),Anuradha Paudwal;Suresh Wadkar,1981-01-01,293160,44,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:13:36Z,"bhajan,marathi pop,devotional,ghazal",Universal Music India Pvt Ltd.,0.688,0.35,10.0,-13.403,1.0,0.0374,0.72,5.93e-05,0.177,0.688,118.928,3.0
spotify:track:2bM8gJ6WjnyAs0ignRLW0A,Hamen Tumse Pyar Kitna,Kudrat,Kishore Kumar;R. D. Burman,1981-04-03,241026,53,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:13:43Z,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.613,0.308,9.0,-14.5,0.0,0.0394,0.762,0.00443,0.32,0.568,125.239,4.0
spotify:track:4QO0BHQkTZdq9Aqb6V25Z7,Jab Deep Jale Aana,Chitchor,K. J. Yesudas;Hemlata,1976-12-20,329276,44,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:13:49Z,"malayalam pop,devotional,mollywood,tamil pop,bhajan,ghazal,bhojiwood",Saregama,0.438,0.564,10.0,-6.524,1.0,0.036,0.769,2.2e-05,0.0509,0.49,83.961,4.0
spotify:track:0Zi7sEsBzNZXPb39JzurlN,Roj Roj Aankhon Tale,Jeeva (Original Motion Picture Soundtrack),R. D. Burman;Asha Bhosle;Amit Kumar,1986-06-17,479686,50,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:13:58Z,"ghazal,hindi pop,marathi pop,bangla pop,bollywood",Sony Music India / 550 Music,0.467,0.451,0.0,-8.15,0.0,0.0287,0.88,0.00028,0.187,0.351,86.036,4.0
spotify:track:4fRllN7DL8EbvFkBGFkFKR,Abke Na Sawan Barse,Kinara,Lata Mangeshkar;R. D. Burman,1977-01-01,269186,14,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:16:33Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.465,0.418,9.0,-11.156,1.0,0.0394,0.9,0.000687,0.366,0.695,131.261,4.0
spotify:track:4pj1klSpdlzrKJTHjgLt05,Zid Na Karo Ab To Ruko - Yesudas,Lahu Ke Do Rang,K. J. Yesudas,1979-09-28,265813,39,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:17:42Z,"malayalam pop,devotional,mollywood,tamil pop",Saregama,0.433,0.484,2.0,-9.018,1.0,0.0295,0.774,4.72e-06,0.512,0.466,90.639,4.0
spotify:track:6XFGKGOjlwXWm12DHV1CWc,Aaj Jane Ki Zid Na Karo,Coke Studio Season 8,Farida Khanum,2015-10-04,190500,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:25:57Z,"ghazal,sufi,qawwali",Mainstage Productions,0.297,0.284,2.0,-6.894,1.0,0.0354,0.535,0.0,0.31,0.178,35.847,3.0
spotify:track:03TIKoaX56q27pRyYZ9zPe,Mai Ri Main Kase Kahoon,Dastak,Lata Mangeshkar,1970-12-31,262923,23,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:26:49Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.388,0.412,11.0,-8.471,1.0,0.0355,0.945,2.46e-05,0.184,0.45,137.511,4.0
spotify:track:08V6xwUrInGvvhdHk4967W,Baiyan Na Dharo,Dastak,Lata Mangeshkar,1970-12-31,261933,23,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:27:06Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.287,0.666,8.0,-9.63,1.0,0.0984,0.88,0.0032,0.401,0.634,166.635,4.0
spotify:track:6Jls8hMpkggufRfwiqrCj3,Tum Itna Jo Muskura Rahe Ho,Arth,Jagjit Singh,1982-12-03,321311,62,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:28:32Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.375,0.331,4.0,-12.649,1.0,0.0322,0.35,1.46e-05,0.178,0.593,171.356,4.0
spotify:track:02K9EZr0aJwXzHTclgNHL8,Chupke Chupke Raat Din,Nikaah (Original Motion Picture Soundtrack),Ghulam Ali,1982-12-01,468826,31,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:31:38Z,"ghazal,qawwali,sufi",Saregama,0.537,0.403,10.0,-12.194,0.0,0.0317,0.941,0.175,0.107,0.718,131.494,4.0
spotify:track:6xkH51odPN6GVpMgth0lWL,"Jeeye to Jeeye Kaise (From ""Saajan"")",Bollywood & Ghazal Collection of Pankaj Udhas,Pankaj Udhas,2016-07-01,209960,41,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:32:04Z,"ghazal,qawwali,desi pop,sufi",Ishtar Music Pvt. Ltd.,0.487,0.489,0.0,-11.969,1.0,0.0306,0.246,0.0,0.156,0.682,128.74,4.0
spotify:track:03BvoVjiTrsFdBtOIzDsfy,"Hoshwalon Ko Khabar Kya (From ""Sarfarosh"")",Romantic Evening with Jagjit Singh,Jagjit Singh,2017-02-08,307000,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:33:20Z,"ghazal,bhajan,qawwali,sufi,devotional",TIPS Music,0.537,0.447,6.0,-12.014,1.0,0.031,0.243,0.0,0.254,0.535,94.085,4.0
spotify:track:1ftMjWQH3eIxJkN3KjLKjD,Humko Kisike Gham Ne Maara,Best of Ghulam Ali: His 50 Greatest Ghazal Hits,Ghulam Ali,2014-05-20,438204,0,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:33:58Z,"ghazal,qawwali,sufi",Nav Records,0.393,0.48,5.0,-11.94,0.0,0.0327,0.92,0.015,0.769,0.77,101.044,4.0
spotify:track:7fDOT7WW72bsyS2cY4tON0,Hungama Hai Kyon Barpa,Hungama Hai Kyon Barpa,Ghulam Ali,1985-12-01,508133,39,False,31be23bt55xkllhovnnafquh3ruu,2020-12-19T14:34:27Z,"ghazal,qawwali,sufi",Saregama,0.521,0.341,4.0,-13.687,0.0,0.0321,0.949,0.00934,0.12,0.663,99.801,4.0
spotify:track:78iiDXq2EBsTwnnJJWCuLy,Chithi Na Koi Sandesh-Jagjit Singh,Dushman,Jagjit Singh,1998-05-29,397560,62,False,31be23bt55xkllhovnnafquh3ruu,2021-01-01T11:44:33Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.797,0.57,4.0,-7.959,1.0,0.0354,0.0994,4.3e-05,0.452,0.598,113.071,4.0
spotify:track:6OBnmsS9w6mdYmEgxwc2BG,"Tum Ko Dekha To Yeh Khayal Aaya (From ""Saath Saath"")",Music Therapy - Soulful Music,Jagjit Singh;Chitra Singh,2018-02-28,291066,0,False,31be23bt55xkllhovnnafquh3ruu,2021-01-01T12:28:43Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.354,0.272,2.0,-13.642,1.0,0.0295,0.907,0.612,0.0848,0.263,90.566,4.0
spotify:track:5hNQSljv58S6wZclGweVNj,"O Mere Dil Ke Chain - From ""Mere Jeevan Saathi""",The Lover Boy (Tribute to Rajesh Khanna),Kishore Kumar,2013-11-01,278000,0,False,31be23bt55xkllhovnnafquh3ruu,2021-01-01T16:42:31Z,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.438,0.46,9.0,-11.431,0.0,0.0329,0.863,0.0,0.0511,0.488,109.129,4.0
spotify:track:4EWCkL6rAYxOUvXLtcWfKI,"Hothon Se Chhu Lo Tum - From ""Prem Geet""",Prem Geet (Original Motion Picture Soundtrack),Jagjit Singh,1981-01-01,294066,62,False,31be23bt55xkllhovnnafquh3ruu,2021-01-01T16:49:33Z,"ghazal,bhajan,qawwali,sufi,devotional",Universal Music India Pvt Ltd.,0.572,0.383,0.0,-10.937,1.0,0.0259,0.79,7.04e-05,0.0857,0.592,99.047,4.0
spotify:track:5RTyQvJIN0Ga5Hir2Z3LWa,Zindagi Jab Bhi,Umrao Jaan,Talat Aziz,1981-01-01,296760,38,False,31be23bt55xkllhovnnafquh3ruu,2021-01-01T16:50:07Z,"ghazal,qawwali,sufi",Saregama,0.604,0.497,2.0,-6.933,1.0,0.0267,0.748,0.0,0.358,0.549,95.007,4.0
spotify:track:1AklD58Lt4n8VFiQREnoyE,Ka Karoon Sajani Aaye Na Balam,Swami (Original Motion Picture Soundtrack),K. J. Yesudas,1941-12-01,271053,21,False,31be23bt55xkllhovnnafquh3ruu,2021-01-03T08:30:18Z,"malayalam pop,devotional,mollywood,tamil pop",Saregama,0.385,0.429,7.0,-10.599,0.0,0.0315,0.699,0.000291,0.109,0.379,112.082,4.0
spotify:track:3RuBMaCZ1fES4pA7n12itl,Ek Andhera Lakh Sitare,Aakhir Kyon?,Mohammed Aziz,1985-06-07,318880,34,False,31be23bt55xkllhovnnafquh3ruu,2021-01-04T06:05:02Z,,T-Series,0.533,0.406,7.0,-10.512,1.0,0.0391,0.692,0.0,0.242,0.59,79.185,4.0
spotify:track:0bdlGyCdA6DDg5wd5QfvQx,Phir Chiddi Raat,Bazaar (Original Motion Picture Soundtrack),Lata Mangeshkar;Talat Aziz,1981-03-28,308733,30,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:43:36Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,qawwali,sufi",Saregama,0.449,0.626,7.0,-5.715,1.0,0.0322,0.82,0.0,0.616,0.467,100.004,4.0
